股东代码,股东名称,股票代码,股票简称,报告期,公告日,数量,流通市值
70010108,全国社保基金一零八组合,002078,太阳纸业,2020-03-31,2020-04-30,83500000,733000000
70010108,全国社保基金一零八组合,000031,大悦城,2020-03-31,2020-04-30,51000000,274000000
70010108,全国社保基金一零八组合,601100,恒立液压,2019-12-31,2020-04-30,6146000,306000000
70010108,全国社保基金一零八组合,600885,宏发股份,2019-12-31,2020-04-30,16000000,551000000
70010108,全国社保基金一零八组合,600167,联美控股,2019-12-31,2020-04-30,36200000,476000000
70010108,全国社保基金一零八组合,002600,领益智造,2019-12-31,2020-04-30,37090000,401999999
70010108,全国社保基金一零八组合,300207,欣旺达,2020-03-31,2020-04-29,25570000,361000000
70010108,全国社保基金一零八组合,300070,碧水源,2020-03-31,2020-04-29,34900000,322000000
70010108,全国社保基金一零八组合,300207,欣旺达,2019-12-31,2020-04-29,26150000,509999999
70010108,全国社保基金一零八组合,000681,视觉中国,2019-12-31,2020-04-29,9630000,166000000
70010108,全国社保基金一零八组合,837848,玉禾田,2020-03-31,2020-04-28,2600000,0
70010108,全国社保基金一零八组合,300815,玉禾田,2020-03-31,2020-04-28,2600000,296000000
70010108,全国社保基金一零八组合,300450,先导智能,2020-03-31,2020-04-28,7737000,290000000
70010108,全国社保基金一零八组合,300450,先导智能,2019-12-31,2020-04-28,8662000,389000000
70010108,全国社保基金一零八组合,600380,健康元,2020-03-31,2020-04-25,16600000,190000000
70010108,全国社保基金一零八组合,600340,华夏幸福,2020-03-31,2020-04-25,31760000,664000000
70010108,全国社保基金一零八组合,600309,万华化学,2020-03-31,2020-04-25,20040000,827000000
70010108,全国社保基金一零八组合,600340,华夏幸福,2019-12-31,2020-04-25,29400000,844000000
70010108,全国社保基金一零八组合,300274,阳光电源,2019-12-31,2020-04-25,21640000,227999999
70010108,全国社保基金一零八组合,603806,福斯特,2020-03-31,2020-04-24,7500000,305000000
70010108,全国社保基金一零八组合,002624,完美世界,2020-03-31,2020-04-24,12560000,597000000
70010108,全国社保基金一零八组合,002624,完美世界,2019-12-31,2020-04-24,21000000,927000000
70010108,全国社保基金一零八组合,002460,赣锋锂业,2019-12-31,2020-04-24,5181000,180000000
70010108,全国社保基金一零八组合,000708,中信特钢,2020-03-31,2020-04-22,26000000,653000000
70010108,全国社保基金一零八组合,603786,科博达,2019-12-31,2020-04-22,1250000,65190000
70010108,全国社保基金一零八组合,600438,通威股份,2020-03-31,2020-04-21,32730000,380000000
70010108,全国社保基金一零八组合,200513,丽珠B,2020-03-31,2020-04-21,5661000,215000000
70010108,全国社保基金一零八组合,000513,丽珠集团,2020-03-31,2020-04-21,5661000,222000000
70010108,全国社保基金一零八组合,600438,通威股份,2019-12-31,2020-04-21,112999999,1489000000
70010108,全国社保基金一零八组合,600153,建发股份,2019-12-31,2020-04-21,12950000,115999999
70010108,全国社保基金一零八组合,002078,太阳纸业,2019-12-31,2020-04-21,80000000,787000000
70010108,全国社保基金一零八组合,000823,超声电子,2020-03-31,2020-04-18,3007000,33950000
70010108,全国社保基金一零八组合,002110,三钢闽光,2019-12-31,2020-04-16,20000000,187000000
70010108,全国社保基金一零八组合,600380,健康元,2019-12-31,2020-04-11,16100000,167000000
70010108,全国社保基金一零八组合,600309,万华化学,2019-12-31,2020-03-31,20520000,1153000000
70010108,全国社保基金一零八组合,000717,中南股份,2019-12-31,2020-03-31,16040000,76040000
70010108,全国社保基金一零八组合,000031,大悦城,2019-12-31,2020-03-31,53000000,381000000
70010108,全国社保基金一零八组合,603993,洛阳钼业,2019-12-31,2020-03-30,150000000,654000000
70010108,全国社保基金一零八组合,600426,华鲁恒升,2019-12-31,2020-03-27,58760000,1168000000
70010108,全国社保基金一零八组合,200513,丽珠B,2019-12-31,2020-03-26,7320000,278000000
70010108,全国社保基金一零八组合,000513,丽珠集团,2019-12-31,2020-03-26,7320000,247000000
70010108,全国社保基金一零八组合,200513,丽珠B,2020-03-20,2020-03-24,5661000,215000000
70010108,全国社保基金一零八组合,000513,丽珠集团,2020-03-20,2020-03-24,5661000,199000000
70010108,全国社保基金一零八组合,603806,福斯特,2019-12-31,2020-03-21,10750000,522000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2019-12-31,2020-03-21,274000000,1256000000
70010108,全国社保基金一零八组合,000401,金隅冀东,2019-12-31,2020-03-19,7000000,119000000
70010108,全国社保基金一零八组合,000708,中信特钢,2019-12-31,2020-03-06,23500000,539000000
70010108,全国社保基金一零八组合,600380,健康元,2020-02-07,2020-02-14,16100000,172000000
70010108,全国社保基金一零八组合,603308,应流股份,2019-09-30,2019-10-31,3116000,38790000
70010108,全国社保基金一零八组合,600167,联美控股,2019-09-30,2019-10-31,34200000,383000000
70010108,全国社保基金一零八组合,000651,格力电器,2019-09-30,2019-10-31,36220000,2075000000
70010108,全国社保基金一零八组合,000031,大悦城,2019-09-30,2019-10-31,40000000,271000000
70010108,全国社保基金一零八组合,601100,恒立液压,2019-09-30,2019-10-30,6146000,237000000
70010108,全国社保基金一零八组合,300308,中际旭创,2019-09-30,2019-10-30,3680000,150000000
70010108,全国社保基金一零八组合,600380,健康元,2019-09-30,2019-10-29,13460000,132000000
70010108,全国社保基金一零八组合,300450,先导智能,2019-09-30,2019-10-29,8384000,283000000
70010108,全国社保基金一零八组合,300437,清水源,2019-09-30,2019-10-29,2000000,22320000
70010108,全国社保基金一零八组合,002600,领益智造,2019-09-30,2019-10-29,28020000,262000000
70010108,全国社保基金一零八组合,002078,太阳纸业,2019-09-30,2019-10-29,60000000,476000000
70010108,全国社保基金一零八组合,000063,中兴通讯,2019-09-30,2019-10-29,29600000,947000000
70010108,全国社保基金一零八组合,002624,完美世界,2019-09-30,2019-10-28,21000000,582000000
70010108,全国社保基金一零八组合,603806,福斯特,2019-09-30,2019-10-26,8000000,363000000
70010108,全国社保基金一零八组合,600426,华鲁恒升,2019-09-30,2019-10-26,48410000,795000000
70010108,全国社保基金一零八组合,300274,阳光电源,2019-09-30,2019-10-26,30160000,341000000
70010108,全国社保基金一零八组合,600438,通威股份,2019-09-30,2019-10-25,84810000,1080000000
70010108,全国社保基金一零八组合,000401,金隅冀东,2019-09-30,2019-10-25,11000000,169000000
70010108,全国社保基金一零八组合,200513,丽珠B,2019-09-30,2019-10-23,7706000,292000000
70010108,全国社保基金一零八组合,000708,中信特钢,2019-09-30,2019-10-23,10500000,168000000
70010108,全国社保基金一零八组合,000513,丽珠集团,2019-09-30,2019-10-23,7706000,204999999
70010108,全国社保基金一零八组合,600340,华夏幸福,2019-09-30,2019-10-19,30500000,823000000
70010108,全国社保基金一零八组合,300043,星辉娱乐,2019-09-30,2019-10-15,35080000,163000000
70010108,全国社保基金一零八组合,603308,应流股份,2019-06-30,2019-08-31,6231000,60510000
70010108,全国社保基金一零八组合,600745,闻泰科技,2019-06-30,2019-08-31,10540000,350000000
70010108,全国社保基金一零八组合,000651,格力电器,2019-06-30,2019-08-31,39500000,2173000000
70010108,全国社保基金一零八组合,600031,三一重工,2019-06-30,2019-08-30,58800000,769000000
70010108,全国社保基金一零八组合,300043,星辉娱乐,2019-06-30,2019-08-30,17080000,82330000
70010108,全国社保基金一零八组合,300437,清水源,2019-06-30,2019-08-29,2000000,23720000
70010108,全国社保基金一零八组合,000538,云南白药,2019-06-30,2019-08-29,6738000,562000000
70010108,全国社保基金一零八组合,000063,中兴通讯,2019-06-30,2019-08-28,24000000,781000000
70010108,全国社保基金一零八组合,002714,牧原股份,2019-06-30,2019-08-27,15050000,885000000
70010108,全国社保基金一零八组合,002019,亿帆医药,2019-06-30,2019-08-27,7797000,95510000
70010108,全国社保基金一零八组合,300308,中际旭创,2019-06-30,2019-08-24,3680000,125000000
70010108,全国社保基金一零八组合,002268,电科网安,2019-06-30,2019-08-24,8700000,213000000
70010108,全国社保基金一零八组合,000401,金隅冀东,2019-06-30,2019-08-23,10000000,176000000
70010108,全国社保基金一零八组合,600438,通威股份,2019-06-30,2019-08-15,40410000,568000000
70010108,全国社保基金一零八组合,300308,中际旭创,2019-06-05,2019-06-11,4200000,135000000
70010108,全国社保基金一零八组合,600031,三一重工,2019-05-15,2019-05-21,72000000,874000000
70010108,全国社保基金一零八组合,600031,三一重工,2019-05-06,2019-05-13,72000000,821000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2019-03-31,2019-04-30,362000000,1270000000
70010108,全国社保基金一零八组合,600745,闻泰科技,2019-03-31,2019-04-30,31010000,932000000
70010108,全国社保基金一零八组合,600584,长电科技,2019-03-31,2019-04-30,12000000,169000000
70010108,全国社保基金一零八组合,200725,京东方B,2019-03-31,2019-04-30,181000000,546000000
70010108,全国社保基金一零八组合,000876,新希望,2019-03-31,2019-04-30,94200000,1253000000
70010108,全国社保基金一零八组合,000725,京东方A,2019-03-31,2019-04-30,181000000,705000000
70010108,全国社保基金一零八组合,000538,云南白药,2019-03-31,2019-04-30,9615000,822000000
70010108,全国社保基金一零八组合,000066,中国长城,2019-03-31,2019-04-30,17000000,180000000
70010108,全国社保基金一零八组合,000063,中兴通讯,2019-03-31,2019-04-30,18000000,526000000
70010108,全国社保基金一零八组合,300351,永贵电器,2019-03-31,2019-04-27,3000000,31500000
70010108,全国社保基金一零八组合,000860,顺鑫农业,2019-03-31,2019-04-27,10500000,637000000
70010108,全国社保基金一零八组合,833708,捷佳伟创,2019-03-31,2019-04-26,5207000,0
70010108,全国社保基金一零八组合,300724,捷佳伟创,2019-03-31,2019-04-26,5207000,176000000
70010108,全国社保基金一零八组合,300437,清水源,2019-03-31,2019-04-26,4650000,74870000
70010108,全国社保基金一零八组合,300241,瑞丰光电,2019-03-31,2019-04-26,12010000,82720000
70010108,全国社保基金一零八组合,002544,普天科技,2019-03-31,2019-04-26,24790000,384000000
70010108,全国社保基金一零八组合,002268,电科网安,2019-03-31,2019-04-26,16280000,488000000
70010108,全国社保基金一零八组合,002019,亿帆医药,2019-03-31,2019-04-26,11650000,154000000
70010108,全国社保基金一零八组合,603639,海利尔,2018-12-31,2019-04-26,400000,10620000
70010108,全国社保基金一零八组合,600703,三安光电,2018-12-31,2019-04-26,57000000,645000000
70010108,全国社保基金一零八组合,002544,普天科技,2018-12-31,2019-04-26,24790000,268000000
70010108,全国社保基金一零八组合,002268,电科网安,2018-12-31,2019-04-26,11730000,209000000
70010108,全国社保基金一零八组合,400246,新纶3,2019-03-31,2019-04-25,19400000,0
70010108,全国社保基金一零八组合,002341,ST新纶,2019-03-31,2019-04-25,19400000,212000000
70010108,全国社保基金一零八组合,300136,信维通信,2018-12-31,2019-04-25,27500000,594000000
70010108,全国社保基金一零八组合,000534,万泽股份,2018-12-31,2019-04-25,12000000,125000000
70010108,全国社保基金一零八组合,300308,中际旭创,2019-03-31,2019-04-24,3000000,166000000
70010108,全国社保基金一零八组合,002768,国恩股份,2019-03-31,2019-04-23,3900000,98120000
70010108,全国社保基金一零八组合,400246,新纶3,2018-12-31,2019-04-23,19400000,0
70010108,全国社保基金一零八组合,002768,国恩股份,2018-12-31,2019-04-23,3900000,86970000
70010108,全国社保基金一零八组合,002341,ST新纶,2018-12-31,2019-04-23,19400000,229999999
70010108,全国社保基金一零八组合,000983,山西焦煤,2018-12-31,2019-04-23,55000000,302000000
70010108,全国社保基金一零八组合,002714,牧原股份,2019-03-31,2019-04-13,40720000,2578000000
70010108,全国社保基金一零八组合,300227,光韵达,2018-12-31,2019-04-11,3900000,37010000
70010108,全国社保基金一零八组合,600745,闻泰科技,2018-12-31,2019-04-09,28310000,598000000
70010108,全国社保基金一零八组合,002019,亿帆医药,2018-12-31,2019-04-02,11650000,125000000
70010108,全国社保基金一零八组合,600031,三一重工,2018-12-31,2019-04-01,47000000,392000000
70010108,全国社保基金一零八组合,833708,捷佳伟创,2018-12-31,2019-03-30,4700000,0
70010108,全国社保基金一零八组合,300724,捷佳伟创,2018-12-31,2019-03-30,4700000,134000000
70010108,全国社保基金一零八组合,300437,清水源,2018-12-31,2019-03-29,4650000,54310000
70010108,全国社保基金一零八组合,002714,牧原股份,2018-12-31,2019-03-27,49000000,1409000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2018-12-31,2019-03-23,396000000,1321000000
70010108,全国社保基金一零八组合,601633,长城汽车,2018-12-31,2019-03-23,54110000,303000000
70010108,全国社保基金一零八组合,000860,顺鑫农业,2018-12-31,2019-03-15,13000000,415000000
70010108,全国社保基金一零八组合,600681,百川能源,2018-12-31,2019-03-01,5000000,59200000
70010108,全国社保基金一零八组合,600681,百川能源,2018-12-27,2018-12-29,5000000,57550000
70010108,全国社保基金一零八组合,600745,闻泰科技,2018-09-30,2018-10-31,27910000,851000000
70010108,全国社保基金一零八组合,600703,三安光电,2018-09-30,2018-10-31,48000000,785000000
70010108,全国社保基金一零八组合,200418,小天鹅B,2018-09-30,2018-10-31,13100000,474000000
70010108,全国社保基金一零八组合,000825,太钢不锈,2018-09-30,2018-10-31,27000000,154000000
70010108,全国社保基金一零八组合,000651,格力电器,2018-09-30,2018-10-31,49000000,1970000000
70010108,全国社保基金一零八组合,000418,小天鹅A,2018-09-30,2018-10-31,13100000,609000000
70010108,全国社保基金一零八组合,400246,新纶3,2018-09-30,2018-10-30,19400000,0
70010108,全国社保基金一零八组合,200725,京东方B,2018-09-30,2018-10-30,371000000,1102000000
70010108,全国社保基金一零八组合,002341,ST新纶,2018-09-30,2018-10-30,19400000,236000000
70010108,全国社保基金一零八组合,000983,山西焦煤,2018-09-30,2018-10-30,110000000,728000000
70010108,全国社保基金一零八组合,000725,京东方A,2018-09-30,2018-10-30,371000000,1169000000
70010108,全国社保基金一零八组合,002768,国恩股份,2018-09-30,2018-10-29,3800000,97090000
70010108,全国社保基金一零八组合,000534,万泽股份,2018-09-30,2018-10-29,12000000,138000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2018-09-30,2018-10-27,509999999,1821000000
70010108,全国社保基金一零八组合,601633,长城汽车,2018-09-30,2018-10-27,156000000,1224000000
70010108,全国社保基金一零八组合,300437,清水源,2018-09-30,2018-10-27,4650000,65570000
70010108,全国社保基金一零八组合,000860,顺鑫农业,2018-09-30,2018-10-27,13000000,593000000
70010108,全国社保基金一零八组合,002544,普天科技,2018-09-30,2018-10-26,24790000,295000000
70010108,全国社保基金一零八组合,002019,亿帆医药,2018-09-30,2018-10-26,11650000,137000000
70010108,全国社保基金一零八组合,002268,电科网安,2018-09-30,2018-10-25,11730000,266000000
70010108,全国社保基金一零八组合,002714,牧原股份,2018-09-30,2018-10-23,47200000,1175000000
70010108,全国社保基金一零八组合,600309,万华化学,2018-09-30,2018-10-19,41500000,1763000000
70010108,全国社保基金一零八组合,300136,信维通信,2018-09-30,2018-10-18,32000000,852999999
70010108,全国社保基金一零八组合,600703,三安光电,2018-09-25,2018-09-28,46000000,735000000
70010108,全国社保基金一零八组合,601633,长城汽车,2018-06-30,2018-08-31,172000000,1685000000
70010108,全国社保基金一零八组合,600745,闻泰科技,2018-06-30,2018-08-31,27910000,851000000
70010108,全国社保基金一零八组合,000825,太钢不锈,2018-06-30,2018-08-31,27000000,162000000
70010108,全国社保基金一零八组合,000651,格力电器,2018-06-30,2018-08-31,47960000,2261000000
70010108,全国社保基金一零八组合,603308,应流股份,2018-06-30,2018-08-30,6231000,80630000
70010108,全国社保基金一零八组合,002019,亿帆医药,2018-06-30,2018-08-30,13590000,240000000
70010108,全国社保基金一零八组合,300437,清水源,2018-06-30,2018-08-29,4650000,77280000
70010108,全国社保基金一零八组合,002368,太极股份,2018-06-30,2018-08-29,5000000,145000000
70010108,全国社保基金一零八组合,002268,电科网安,2018-06-30,2018-08-29,11730000,256000000
70010108,全国社保基金一零八组合,200725,京东方B,2018-06-30,2018-08-28,430000000,1264000000
70010108,全国社保基金一零八组合,000725,京东方A,2018-06-30,2018-08-28,430000000,1522000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2018-06-30,2018-08-25,554000000,2000000000
70010108,全国社保基金一零八组合,000860,顺鑫农业,2018-06-30,2018-08-25,11000000,412000000
70010108,全国社保基金一零八组合,002544,普天科技,2018-06-30,2018-08-24,24790000,339000000
70010108,全国社保基金一零八组合,600703,三安光电,2018-06-30,2018-08-23,31970000,615000000
70010108,全国社保基金一零八组合,600176,中国巨石,2018-06-30,2018-08-20,38410000,393000000
70010108,全国社保基金一零八组合,002768,国恩股份,2018-06-30,2018-08-20,2450000,70090000
70010108,全国社保基金一零八组合,000538,云南白药,2018-06-30,2018-08-18,12500000,1337000000
70010108,全国社保基金一零八组合,002714,牧原股份,2018-06-30,2018-08-15,26220000,1166000000
70010108,全国社保基金一零八组合,400246,新纶3,2018-06-30,2018-08-10,19400000,0
70010108,全国社保基金一零八组合,002341,ST新纶,2018-06-30,2018-08-10,19400000,258000000
70010108,全国社保基金一零八组合,200418,小天鹅B,2018-06-30,2018-08-08,18100000,850000000
70010108,全国社保基金一零八组合,000418,小天鹅A,2018-06-30,2018-08-08,18100000,1255000000
70010108,全国社保基金一零八组合,000534,万泽股份,2018-06-30,2018-08-03,12000000,144000000
70010108,全国社保基金一零八组合,600309,万华化学,2018-06-30,2018-07-31,38500000,1748999999
70010108,全国社保基金一零八组合,000983,山西焦煤,2018-06-30,2018-07-31,124000000,931000000
70010108,全国社保基金一零八组合,300136,信维通信,2018-06-30,2018-07-26,23500000,722000000
70010108,全国社保基金一零八组合,000825,太钢不锈,2018-04-13,2018-05-16,27000000,162000000
70010108,全国社保基金一零八组合,002019,亿帆医药,2018-03-31,2018-04-28,13590000,303000000
70010108,全国社保基金一零八组合,000538,云南白药,2018-03-31,2018-04-28,12900000,1277000000
70010108,全国社保基金一零八组合,000425,徐工机械,2017-12-31,2018-04-28,43810000,202999999
70010108,全国社保基金一零八组合,600745,闻泰科技,2018-03-31,2018-04-27,25510000,719000000
70010108,全国社保基金一零八组合,600309,万华化学,2018-03-31,2018-04-27,36600000,1334000000
70010108,全国社保基金一零八组合,300225,*ST金泰,2018-03-31,2018-04-27,7900000,86500000
70010108,全国社保基金一零八组合,002876,三利谱,2018-03-31,2018-04-27,800000,46720000
70010108,全国社保基金一零八组合,000651,格力电器,2018-03-31,2018-04-27,48980000,2297000000
70010108,全国社保基金一零八组合,000537,中绿电,2018-03-31,2018-04-27,10000000,131000000
70010108,全国社保基金一零八组合,000534,万泽股份,2018-03-31,2018-04-27,12000000,157000000
70010108,全国社保基金一零八组合,600745,闻泰科技,2017-12-31,2018-04-27,15540000,524000000
70010108,全国社保基金一零八组合,000534,万泽股份,2017-12-31,2018-04-27,12000000,166000000
70010108,全国社保基金一零八组合,600703,三安光电,2018-03-31,2018-04-26,25000000,583000000
70010108,全国社保基金一零八组合,600176,中国巨石,2018-03-31,2018-04-26,32010000,497000000
70010108,全国社保基金一零八组合,300136,信维通信,2018-03-31,2018-04-26,22050000,823000000
70010108,全国社保基金一零八组合,002768,国恩股份,2018-03-31,2018-04-26,1400000,36300000
70010108,全国社保基金一零八组合,002544,普天科技,2018-03-31,2018-04-26,24790000,401999999
70010108,全国社保基金一零八组合,002544,普天科技,2017-12-31,2018-04-26,24790000,390000000
70010108,全国社保基金一零八组合,000651,格力电器,2017-12-31,2018-04-26,53740000,2349000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2018-03-31,2018-04-25,543000000,2360000000
70010108,全国社保基金一零八组合,601633,长城汽车,2018-03-31,2018-04-25,160000000,1818000000
70010108,全国社保基金一零八组合,200418,小天鹅B,2018-03-31,2018-04-25,19100000,980000000
70010108,全国社保基金一零八组合,000418,小天鹅A,2018-03-31,2018-04-25,19100000,1257000000
70010108,全国社保基金一零八组合,600745,闻泰科技,2018-04-16,2018-04-24,27910000,851000000
70010108,全国社保基金一零八组合,400246,新纶3,2018-03-31,2018-04-24,9700000,0
70010108,全国社保基金一零八组合,200725,京东方B,2018-03-31,2018-04-24,441000000,1962000000
70010108,全国社保基金一零八组合,002341,ST新纶,2018-03-31,2018-04-24,9700000,258000000
70010108,全国社保基金一零八组合,001979,招商蛇口,2018-03-31,2018-04-24,57800000,1260000000
70010108,全国社保基金一零八组合,000983,山西焦煤,2018-03-31,2018-04-24,124000000,968000000
70010108,全国社保基金一零八组合,000725,京东方A,2018-03-31,2018-04-24,441000000,2346000000
70010108,全国社保基金一零八组合,000983,山西焦煤,2017-12-31,2018-04-24,119000000,1203000000
70010108,全国社保基金一零八组合,002714,牧原股份,2018-03-31,2018-04-20,24660000,1117000000
70010108,全国社保基金一零八组合,000825,太钢不锈,2018-03-31,2018-04-20,27000000,155000000
70010108,全国社保基金一零八组合,000825,太钢不锈,2017-12-31,2018-04-20,20000000,99200000
70010108,全国社保基金一零八组合,300136,信维通信,2017-12-31,2018-04-18,24050000,1219000000
70010108,全国社保基金一零八组合,300225,*ST金泰,2017-12-31,2018-04-12,7900000,132000000
70010108,全国社保基金一零八组合,000538,云南白药,2017-12-31,2018-04-12,13300000,1353000000
70010108,全国社保基金一零八组合,000060,中金岭南,2017-12-31,2018-04-03,38000000,424000000
70010108,全国社保基金一零八组合,002019,亿帆医药,2017-12-31,2018-03-31,13590000,302000000
70010108,全国社保基金一零八组合,001979,招商蛇口,2017-12-31,2018-03-27,68200000,1334000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2017-12-31,2018-03-24,590000000,2708000000
70010108,全国社保基金一零八组合,601633,长城汽车,2017-12-31,2018-03-24,134000000,1545000000
70010108,全国社保基金一零八组合,601336,新华保险,2017-12-31,2018-03-21,10710000,752000000
70010108,全国社保基金一零八组合,600176,中国巨石,2017-12-31,2018-03-20,24700000,401999999
70010108,全国社保基金一零八组合,600309,万华化学,2017-12-31,2018-03-13,36600000,1389000000
70010108,全国社保基金一零八组合,200418,小天鹅B,2017-12-31,2018-03-13,21100000,935000000
70010108,全国社保基金一零八组合,000418,小天鹅A,2017-12-31,2018-03-13,21100000,1431000000
70010108,全国社保基金一零八组合,400246,新纶3,2017-12-31,2018-02-28,7060000,0
70010108,全国社保基金一零八组合,002341,ST新纶,2017-12-31,2018-02-28,7060000,194000000
70010108,全国社保基金一零八组合,000534,万泽股份,2018-01-25,2018-02-24,12000000,157000000
70010108,全国社保基金一零八组合,002714,牧原股份,2017-12-31,2018-02-10,24510000,1295000000
70010108,全国社保基金一零八组合,600309,万华化学,2017-12-04,2017-12-20,36600000,1389000000
70010108,全国社保基金一零八组合,000060,中金岭南,2017-09-30,2017-11-03,56980000,691000000
70010108,全国社保基金一零八组合,600068,葛洲坝,2017-09-30,2017-10-31,18000000,187000000
70010108,全国社保基金一零八组合,200725,京东方B,2017-09-30,2017-10-31,550000000,2041000000
70010108,全国社保基金一零八组合,001979,招商蛇口,2017-09-30,2017-10-31,70410000,1287000000
70010108,全国社保基金一零八组合,000725,京东方A,2017-09-30,2017-10-31,550000000,2420000000
70010108,全国社保基金一零八组合,000651,格力电器,2017-09-30,2017-10-31,53780000,2038000000
70010108,全国社保基金一零八组合,000538,云南白药,2017-09-30,2017-10-31,9764000,886000000
70010108,全国社保基金一零八组合,002019,亿帆医药,2017-09-30,2017-10-30,10500000,214000000
70010108,全国社保基金一零八组合,601336,新华保险,2017-09-30,2017-10-28,10710000,607000000
70010108,全国社保基金一零八组合,000717,中南股份,2017-09-30,2017-10-28,17000000,140000000
70010108,全国社保基金一零八组合,000534,万泽股份,2017-09-30,2017-10-28,11000000,166000000
70010108,全国社保基金一零八组合,601633,长城汽车,2017-09-30,2017-10-27,134000000,1648999999
70010108,全国社保基金一零八组合,600270,外运发展,2017-09-30,2017-10-27,5300000,94970000
70010108,全国社保基金一零八组合,002544,普天科技,2017-09-30,2017-10-27,24790000,575000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2017-09-30,2017-10-26,491000000,1898999999
70010108,全国社保基金一零八组合,300136,信维通信,2017-09-30,2017-10-26,24050000,1010000000
70010108,全国社保基金一零八组合,603978,深圳新星,2017-09-30,2017-10-25,1340000,93490000
70010108,全国社保基金一零八组合,200418,小天鹅B,2017-09-30,2017-10-25,21100000,749000000
70010108,全国社保基金一零八组合,000983,山西焦煤,2017-09-30,2017-10-25,72000000,742000000
70010108,全国社保基金一零八组合,000418,小天鹅A,2017-09-30,2017-10-25,21100000,960000000
70010108,全国社保基金一零八组合,002812,恩捷股份,2017-09-30,2017-10-20,1630000,204000000
70010108,全国社保基金一零八组合,002714,牧原股份,2017-09-30,2017-10-18,19800000,734000000
70010108,全国社保基金一零八组合,600309,万华化学,2017-09-30,2017-10-14,36600000,1543000000
70010108,全国社保基金一零八组合,600416,湘电股份,2017-06-30,2017-08-31,10990000,151000000
70010108,全国社保基金一零八组合,600068,葛洲坝,2017-06-30,2017-08-31,18000000,202000000
70010108,全国社保基金一零八组合,000651,格力电器,2017-06-30,2017-08-31,50780000,2091000000
70010108,全国社保基金一零八组合,601336,新华保险,2017-06-30,2017-08-30,10710000,550000000
70010108,全国社保基金一零八组合,300136,信维通信,2017-06-30,2017-08-29,27100000,1085000000
70010108,全国社保基金一零八组合,200725,京东方B,2017-06-30,2017-08-29,490000000,1696000000
70010108,全国社保基金一零八组合,002008,大族激光,2017-06-30,2017-08-29,14030000,486000000
70010108,全国社保基金一零八组合,000725,京东方A,2017-06-30,2017-08-29,490000000,2039000000
70010108,全国社保基金108组合,600582,天地科技,2017-06-30,2017-08-28,47000000,216000000
70010108,全国社保基金一零八组合,000060,中金岭南,2017-06-30,2017-08-28,56980000,638000000
70010108,全国社保基金一零八组合,601633,长城汽车,2017-06-30,2017-08-26,114999999,1529000000
70010108,全国社保基金一零八组合,002544,普天科技,2017-06-30,2017-08-26,24790000,565000000
70010108,全国社保基金一零八组合,600562,国睿科技,2017-06-30,2017-08-25,8500000,234000000
70010108,全国社保基金一零八组合,600373,中文传媒,2017-06-30,2017-08-25,9000000,212000000
70010108,全国社保基金一零八组合,002688,金河生物,2017-06-30,2017-08-25,10010000,88990000
70010108,全国社保基金一零八组合,002268,电科网安,2017-06-30,2017-08-24,5676000,95470000
70010108,全国社保基金一零八组合,000538,云南白药,2017-06-30,2017-08-24,9400000,882000000
70010108,全国社保基金一零八组合,001979,招商蛇口,2017-06-30,2017-08-22,70410000,1504000000
70010108,全国社保基金一零八组合,000786,北新建材,2017-06-30,2017-08-21,10000000,158000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2017-06-30,2017-08-19,370000000,1269000000
70010108,全国社保基金一零八组合,002418,康盛股份,2017-06-30,2017-08-19,9000000,83790000
70010108,全国社保基金一零八组合,002682,龙洲股份,2017-06-30,2017-08-18,3000000,40050000
70010108,全国社保基金一零八组合,000534,万泽股份,2017-06-30,2017-08-16,11000000,130000000
70010108,全国社保基金一零八组合,000895,双汇发展,2017-06-30,2017-08-15,18500000,438999999
70010108,全国社保基金一零八组合,300159,*ST新研,2017-06-30,2017-08-10,19500000,258000000
70010108,全国社保基金一零八组合,200418,小天鹅B,2017-06-30,2017-08-05,21100000,736000000
70010108,全国社保基金一零八组合,000418,小天鹅A,2017-06-30,2017-08-05,21100000,986999999
70010108,全国社保基金一零八组合,600309,万华化学,2017-06-30,2017-08-01,36600000,1048000000
70010108,全国社保基金一零八组合,000983,山西焦煤,2017-06-30,2017-08-01,76040000,667000000
70010108,全国社保基金一零八组合,601899,紫金矿业,2017-03-31,2017-04-29,335000000,1132000000
70010108,全国社保基金一零八组合,600764,中国海防,2017-03-31,2017-04-29,4304000,132000000
70010108,全国社保基金一零八组合,600718,东软集团,2017-03-31,2017-04-29,20550000,397000000
70010108,全国社保基金一零八组合,600582,天地科技,2017-03-31,2017-04-29,101000000,572000000
70010108,全国社保基金一零八组合,600416,湘电股份,2017-03-31,2017-04-29,7508000,127000000
70010108,全国社保基金一零八组合,600071,凤凰光学,2017-03-31,2017-04-29,8000000,165000000
